연번,사망,부상,인명피해(명)소계,재산피해소계,화재발생년월일,시도,시군구,읍면동,화재유형,발화열원,발화열원소분류,발화요인대분류,발화요인소분류,최초착화물대분류,최초착화물소분류,장소대분류,장소중분류,장소소분류
25364,0,0,0,110,2016-07-09 16:36,서울특별시,송파구,방이동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판","자동차,철도차량",자동차,승용자동차
25365,0,1,1,50801,2016-07-09 16:52,경상북도,포항시남구,송도동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,주거,공동주택,주상복합아파트
25366,0,0,0,154,2016-07-09 17:04,경기도,포천시,이동면,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,기타(기계적요인),"전기,전자",전선피복,"자동차,철도차량",자동차,승용자동차
25367,0,0,0,4711,2016-07-09 17:43,울산광역시,동구,방어동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,위락시설,기타 위락시설
25368,0,0,0,22,2016-07-09 17:43,경기도,군포시,산본동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
25369,0,0,0,198,2016-07-09 18:24,경상북도,영천시,청통면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,쓰레기류,쓰레기,기타,야외,쓰레기
25370,0,0,0,16600,2016-07-09 18:24,충청북도,청주시서원구,현도면,"건축,구조물",미상(발화원인),미상,미상,미상,"종이,목재,건초등","목재, 합판",주거,단독주택,단독주택
25371,0,0,0,45,2016-07-09 18:32,대전광역시,서구,도안동,"건축,구조물","불꽃, 불티","모닥불, 연탄, 숯",부주의,"불씨,불꽃,화원방치",기타,기타,생활서비스,음식점,한식
25372,0,0,0,0,2016-07-09 18:40,부산광역시,강서구,송정동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,기타,야외,쓰레기
25373,0,0,0,41,2016-07-09 18:56,경상남도,양산시,하북면,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,접촉불량에 의한 단락,"전기,전자","전기, 전자기기 케이스",기타,야외,기타야외
25374,0,0,0,18664,2016-07-09 19:07,인천광역시,남동구,만수동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,산업시설,동식물시설,기타 동식물시설
25375,0,0,0,3855,2016-07-09 19:25,대구광역시,서구,이현동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,산업시설,공장시설,금속기계 및 기구공업
25376,0,0,0,145,2016-07-09 19:34,경상남도,진주시,장대동,기타(쓰레기 화재등),작동기기,"기기 전도,복사열",기계적 요인,기타(기계적요인),식품,튀김유,기타,야외,기타야외
25377,0,0,0,2205,2016-07-09 19:43,인천광역시,연수구,옥련동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,과부하/과전류,"전기,전자",전선피복,기타서비스,기타건축물,기타 건축물
25378,0,0,0,133,2016-07-09 19:45,전라남도,담양군,남면,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,유류 취급중,위험물등,가솔린,주거,단독주택,단독주택
25379,0,0,0,98738,2016-07-09 19:50,전라남도,나주시,봉황면,"건축,구조물",작동기기,기타(작동기기),전기적 요인,과부하/과전류,미상,미상,산업시설,창고시설,"창고, 물품저장소"
25380,0,0,0,198,2016-07-09 19:58,서울특별시,동작구,사당동,"건축,구조물","불꽃, 불티",굴뚝(연통) 아궁이,부주의,"불씨,불꽃,화원방치",기타,기타,생활서비스,음식점,한식
25381,0,0,0,217,2016-07-09 19:59,인천광역시,부평구,삼산동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,오락시설,노래연습장
25382,0,0,0,550,2016-07-09 20:01,전라남도,장흥군,관산읍,"자동차,철도차량",기타(발화원인),기타,기계적 요인,정비불량,"자동차,철도차량,선박,항공기",오일류,"자동차,철도차량",자동차,승용자동차
25383,0,0,0,0,2016-07-09 20:13,전라남도,순천시,조례동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,"전기,전자",전선피복,"의료,복지시설",의료시설,의원
25384,0,0,0,165,2016-07-09 20:15,경기도,남양주시,가운동,"자동차,철도차량",작동기기,전기적 아크(단락),기계적 요인,노후,"자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,소형 승합차
25385,0,0,0,0,2016-07-09 20:20,충청남도,청양군,대치면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,기타(부주의),기타,기타,기타,야외,기타야외
25386,0,0,0,1492,2016-07-09 20:23,부산광역시,부산진구,범천동,"건축,구조물",미상(발화원인),미상,미상,미상,"전기,전자",전자기기 부속품,"의료,복지시설",노유자시설,어린이집
25387,0,0,0,111,2016-07-09 20:42,경기도,광주시,오포읍,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,"종이,목재,건초등",종이,기타서비스,기타건축물,기타 건축물
25388,0,0,0,0,2016-07-09 20:45,경상남도,진주시,내동면,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,자연발화,쓰레기류,쓰레기,기타,야외,야적장
25389,0,0,0,36,2016-07-09 21:01,인천광역시,계양구,임학동,기타(쓰레기 화재등),작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,기타,야외,기타야외
25390,0,0,0,12370,2016-07-09 21:16,서울특별시,중구,태평로2가,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,트래킹에 의한 단락,합성수지,"플라스틱, PVC, 비닐, 장판","의료,복지시설",의료시설,치과병원
25391,0,0,0,4290,2016-07-09 21:52,충청남도,천안시동남구,구성동,"건축,구조물",작동기기,전기적 아크(단락),기계적 요인,"과열, 과부하","전기,전자","전기, 전자기기 케이스","판매,업무시설",판매시설,상가빌딩
25392,0,0,0,5,2016-07-09 21:57,울산광역시,남구,옥동,"건축,구조물",작동기기,기타(작동기기),부주의,음식물 조리중,식품,음식물,주거,공동주택,연립주택
25393,0,0,0,0,2016-07-09 22:10,세종특별자치시,세종,연기면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등","목재, 합판",기타,야외,쓰레기
25394,0,0,0,68,2016-07-09 22:42,대구광역시,달서구,본리동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,주거,공동주택,아파트
25395,0,0,0,646,2016-07-09 22:48,인천광역시,부평구,산곡동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,생활서비스,음식점,일반주점
25396,0,0,0,269,2016-07-09 23:27,충청북도,청주시청원구,오창읍,"건축,구조물",작동기기,기타(작동기기),기계적 요인,"과열, 과부하","전기,전자","기타(전기,전자)",주거,기타주택,기타 주택
25397,0,0,0,2553,2016-07-10 01:45,충청북도,충주시,엄정면,기타(쓰레기 화재등),화학적 발화열,화학반응열,화학적 요인,자연발화,쓰레기류,기타 쓰레기,기타,야외,공터
25398,0,0,0,13,2016-07-10 01:55,전라남도,나주시,빛가람동,"건축,구조물","담뱃불, 라이터불",담뱃불,부주의,담배꽁초,쓰레기류,쓰레기,생활서비스,음식점,일반주점
25399,0,0,0,40693,2016-07-10 03:17,경기도,양주시,남면,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,미확인단락,미상,미상,생활서비스,음식점,양식
25400,0,2,2,32082,2016-07-10 03:19,인천광역시,남동구,만수동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"전기,전자",전선피복,주거,공동주택,주상복합아파트
25401,0,0,0,4029,2016-07-10 04:30,전라남도,신안군,압해읍,"건축,구조물",작동기기,기타(작동기기),기계적 요인,"과열, 과부하",합성수지,"플라스틱, PVC, 비닐, 장판","의료,복지시설",노유자시설,사회복지시설
25402,0,0,0,4420,2016-07-10 04:30,서울특별시,동대문구,제기동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락",미상,미상,"판매,업무시설",판매시설,기타 판매시설
25403,0,0,0,2499,2016-07-10 04:57,경기도,수원시장안구,정자동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,"자동차,철도차량,선박,항공기",전기배선,"자동차,철도차량",자동차,승용자동차
25404,0,0,0,50,2016-07-10 05:18,서울특별시,은평구,응암동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,기타(부주의),합성수지,"플라스틱, PVC, 비닐, 장판",주거,공동주택,아파트
25405,0,0,0,38,2016-07-10 05:31,인천광역시,연수구,연수동,"건축,구조물",작동기기,"기기 전도,복사열",전기적 요인,과부하/과전류,"전기,전자","콘센트, 스위치류",주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
25406,0,0,0,19415,2016-07-10 05:42,서울특별시,종로구,숭인동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,주거,공동주택,다세대주택
25407,0,0,0,82,2016-07-10 05:50,충청남도,천안시서북구,두정동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,기타(부주의),합성수지,"플라스틱, PVC, 비닐, 장판",생활서비스,음식점,횟집
25408,0,0,0,440,2016-07-10 06:05,경기도,안성시,원곡면,"자동차,철도차량","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,화물자동차
25409,0,0,0,691,2016-07-10 06:50,서울특별시,관악구,신림동,"건축,구조물",미상(발화원인),미상,미상,미상,미상,미상,주거,단독주택,상가주택(주택부분에서 화재가 발생한 경우에만 해당)
25410,0,0,0,6826,2016-07-10 07:02,인천광역시,계양구,서운동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,절연열화에 의한 단락,미상,미상,산업시설,공장시설,펄프 및 제지공업
25411,0,0,0,81,2016-07-10 07:06,경기도,동두천시,지행동,"건축,구조물","마찰, 전도, 복사","기타(마찰,전도,복사)",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
25412,0,0,0,15748,2016-07-10 07:40,경상북도,영천시,오미동,"건축,구조물","불꽃, 불티","기타(불꽃,불티)",부주의,"불씨,불꽃,화원방치","종이,목재,건초등","기타(종이,목재,건초등)",주거,단독주택,단독주택
25413,0,0,0,79,2016-07-10 08:01,경기도,남양주시,진건읍,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,"전기,전자",전선피복,주거,공동주택,연립주택
25414,0,0,0,100,2016-07-10 08:09,전라북도,진안군,동향면,기타(쓰레기 화재등),"불꽃, 불티","쓰레기, 논밭두렁",부주의,쓰레기 소각,"종이,목재,건초등",나무,기타,야외,쓰레기
25415,0,0,0,27848,2016-07-10 08:31,경기도,성남시분당구,정자동,"자동차,철도차량",작동기기,전기적 아크(단락),전기적 요인,"압착,손상에 의한 단락","전기,전자",전선피복,"자동차,철도차량",자동차,승용자동차
25416,0,0,0,16830,2016-07-10 08:46,경상북도,안동시,와룡면,"자동차,철도차량",미상(발화원인),미상,미상,미상,"자동차,철도차량,선박,항공기",부품,"자동차,철도차량",자동차,승용자동차
25417,0,0,0,45,2016-07-10 09:01,서울특별시,서대문구,창천동,"자동차,철도차량",기타(발화원인),기타,부주의,"불씨,불꽃,화원방치",기타,기타,"자동차,철도차량",자동차,화물자동차
25418,0,1,1,1685,2016-07-10 09:20,강원도,화천군,화천읍,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,음식물 조리중,식품,튀김유,생활서비스,음식점,중식
25419,0,0,0,27745,2016-07-10 09:31,충청남도,아산시,배방읍,"건축,구조물","마찰, 전도, 복사","마찰열,마찰 스파크",기계적 요인,기타(기계적요인),기타,기타,산업시설,공장시설,금속기계 및 기구공업
25420,0,0,0,915,2016-07-10 09:53,서울특별시,종로구,연건동,"건축,구조물",작동기기,"불꽃, 스파크, 정전기",부주의,기타(부주의),"전기,전자",전선피복,주거,공동주택,기숙사
25421,0,0,0,311,2016-07-10 09:53,경기도,고양시덕양구,원당동,"건축,구조물",작동기기,전기적 아크(단락),전기적 요인,반단선,합성수지,"플라스틱, PVC, 비닐, 장판",산업시설,창고시설,"창고, 물품저장소"
25422,0,0,0,0,2016-07-10 10:04,강원도,원주시,흥업면,기타(쓰레기 화재등),"불꽃, 불티","용접, 절단, 연마",부주의,"용접, 절단, 연마",기타,기타,기타,야외,기타야외
25423,0,0,0,460,2016-07-10 10:07,인천광역시,부평구,갈산동,기타(쓰레기 화재등),"담뱃불, 라이터불",담뱃불,부주의,담배꽁초,합성수지,스티로폼,기타,야외,기타야외
25424,0,0,0,46,2016-07-10 10:31,서울특별시,관악구,신림동,"건축,구조물",작동기기,"기기 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,단독주택,다가구주택
25425,0,0,0,33,2016-07-10 11:08,울산광역시,북구,달천동,"건축,구조물","마찰, 전도, 복사","화염 전도,복사열",부주의,음식물 조리중,식품,음식물,주거,공동주택,아파트
25426,0,0,0,605,2016-07-10 11:18,경기도,의정부시,호원동,"자동차,철도차량",작동기기,"기기 전도,복사열",기계적 요인,"과열, 과부하","자동차,철도차량,선박,항공기","기타(자동차,철도차량,선박,항공기)","자동차,철도차량",자동차,승용자동차
